time,latitude,longitude
2016-11-23T07:55:40.390Z,12.031,-87.9456
2016-11-21T15:28:46.760Z,17.1875,-101.8372
2016-11-20T21:14:29.760Z,24.673,-109.1901
2016-11-20T14:41:06.920Z,24.5837,-109.2043
2016-11-18T00:23:48.070Z,14.1259,-91.2553
2016-11-17T09:53:58.850Z,14.9719,-61.2075
2016-11-16T17:48:01.370Z,13.9758,-93.2099
2016-11-15T17:27:09.500Z,15.813,-93.773
2016-11-14T11:16:24.970Z,21.4769,-117.6677
2016-11-13T02:09:43.400Z,19.281,-68.9199
2016-11-11T15:46:31.960Z,11.176,-86.5977
2016-11-10T02:55:59.310Z,14.3208,-93.1273
2016-11-07T03:50:17.810Z,15.8465,-93.9626
2016-11-07T01:44:24.500Z,35.9907,-96.803
2016-11-06T18:27:13.800Z,16.8215,-60.8726
2016-11-03T04:59:12.030Z,12.2743,-87.8322
2016-11-01T04:24:28.710Z,14.1383,-92.6549
2016-10-31T15:22:12.140Z,13.0317,-90.5129
2016-10-26T17:50:38.170Z,17.739,-61.2208
2016-10-25T18:45:34.090Z,16.2394,-61.4713
2016-10-23T22:59:29.740Z,18.9017,-104.5714
2016-10-21T19:51:16.760Z,14.422,-91.4004
2016-10-21T19:26:55.880Z,13.9394,-93.7534
2016-10-20T15:21:18.100Z,17.585,-94.75
2016-10-20T15:13:13.860Z,14.7218,-91.6139
2016-10-18T22:08:14.400Z,15.223,-61.5065
2016-10-18T13:08:26.450Z,16.7114,-99.7847
2016-10-17T06:23:21.810Z,25.0912,-109.6315
2016-10-16T04:59:58.560Z,11.2815,-86.4188
2016-10-13T03:55:12.520Z,25.476,-109.7346
2016-10-09T22:55:07.580Z,14.309,-90.1269
2016-10-09T19:08:47.600Z,44.2778,-129.3622
2016-10-09T14:18:45.260Z,44.8407,-127.953
2016-10-07T15:14:12.050Z,14.3267,-93.8837
2016-10-05T07:25:08.060Z,12.6936,-87.6216
2016-10-01T04:39:34.530Z,14.3799,-93.1925
2016-09-30T23:06:49.180Z,19.8858,-74.3833
2016-09-29T20:23:14.390Z,16.1182,-84.9751
2016-09-29T08:56:18.190Z,15.921,-98.7526
2016-09-29T08:55:16.670Z,16.2086,-98.4622
2016-09-28T16:50:46.400Z,12.4409,-86.5545
2016-09-28T16:48:55.610Z,12.4417,-86.5146
2016-09-27T20:39:00.990Z,11.748,-85.9572
2016-09-25T09:50:51.190Z,41.8519,-126.0759
2016-09-25T05:01:50.050Z,41.8428,-126.1354
2016-09-23T07:54:50.610Z,16.8611,-99.3124
2016-09-22T18:08:58.460Z,17.9342,-98.5053
2016-09-19T14:33:31.030Z,14.9317,-61.4911
2016-09-17T16:27:47.270Z,12.9663,-88.7395
2016-09-17T01:39:29.340Z,12.5865,-88.9437
2016-09-15T13:46:43.030Z,17.1295,-94.9137
2016-09-15T06:02:29.560Z,12.473,-86.5488
2016-09-15T05:57:24.330Z,12.44,-86.6423
2016-09-10T00:25:16.410Z,11.6901,-86.8439
2016-09-09T01:16:37.630Z,13.4449,-91.6778
2016-09-08T13:35:14.490Z,11.1632,-85.7586
2016-09-05T20:10:31.630Z,16.9761,-85.4941
2016-09-04T01:31:46.270Z,11.549,-87.0883
2016-09-03T12:02:44.400Z,36.4251,-96.9291
2016-09-03T03:27:57.250Z,40.3208333,-125.6876667
2016-09-02T16:03:36.000Z,16.68,-96.43
2016-09-02T05:03:30.520Z,12.1394,-87.6271
2016-08-29T13:05:04.930Z,14.1231,-89.6443
2016-08-27T20:47:47.240Z,43.2226,-110.3593
2016-08-26T22:08:35.100Z,19.1532,-69.6258
2016-08-26T12:23:31.290Z,19.8168,-95.2018
2016-08-25T22:41:07.890Z,13.6423,-90.7846
2016-08-22T11:42:31.700Z,15.842,-93.402
2016-08-18T22:51:34.480Z,16.2817,-98.2266
2016-08-15T17:06:21.810Z,30.6368,-114.3145
2016-08-14T05:13:03.120Z,13.993,-89.9204
2016-08-13T13:38:12.720Z,11.5984,-86.742
2016-08-11T09:38:14.490Z,16.4297,-99.036
2016-08-11T08:25:20.660Z,14.6297,-93.6506
2016-08-11T06:02:55.530Z,16.5445,-99.0108
2016-08-10T02:57:17.510Z,39.3293333,-122.8018333
2016-08-09T14:26:02.510Z,12.6005,-88.9184
2016-08-09T00:49:10.300Z,12.6208,-87.7105
2016-08-08T10:15:55.950Z,17.4278,-61.885
2016-08-03T12:05:40.100Z,11.2233,-85.8627
2016-08-03T12:01:25.690Z,15.9362,-95.3516
2016-08-02T08:00:30.640Z,16.6314,-99.9744
2016-08-01T08:21:36.450Z,15.0199,-94.5678
2016-07-30T13:53:13.950Z,14.2242,-91.6644
2016-07-26T16:46:21.280Z,18.4274,-71.4252
2016-07-26T01:22:34.980Z,15.9206,-98.0495
2016-07-24T15:20:36.140Z,17.9329,-97.4286
2016-07-23T08:51:58.790Z,14.8899,-103.5251
2016-07-21T23:09:05.780Z,40.7243333,-123.8918333
2016-07-20T22:06:10.850Z,18.4957,-103.1533
2016-07-20T19:06:19.940Z,16.2987,-98.0573
2016-07-19T20:01:57.070Z,16.0568,-96.7526
2016-07-19T13:42:44.700Z,17.5,-98.7382
2016-07-18T19:02:15.330Z,14.6793,-92.4357
2016-07-09T17:29:36.670Z,12.7196,-88.7884
2016-07-08T17:12:41.730Z,19.6964,-109.0157
2016-07-07T23:40:45.777Z,38.6516,-118.7943
2016-07-04T15:58:45.070Z,14.1868,-92.4051
2016-07-03T23:43:23.970Z,14.2841,-92.4544
2016-06-28T23:36:48.820Z,16.3511,-98.0295
2016-06-27T20:50:34.740Z,16.5502,-97.8332
2016-06-22T05:24:24.040Z,12.1139,-86.3815
2016-06-15T13:46:55.140Z,14.1118,-91.6462
2016-06-14T03:45:29.860Z,12.7973,-87.0309
2016-06-13T10:36:44.270Z,11.7422,-87.4319
2016-06-13T01:51:18.450Z,11.9543,-88.7075
2016-06-12T18:47:04.130Z,43.5282,-127.3825
2016-06-11T09:25:20.630Z,12.8654,-87.0079
2016-06-10T08:04:38.700Z,33.4315,-116.4426667
2016-06-10T04:33:02.410Z,12.8197,-86.9007
2016-06-10T03:45:11.320Z,12.857,-86.9555
2016-06-10T03:39:30.860Z,12.8404,-86.9251
2016-06-10T03:34:20.220Z,16.4099,-87.2215
2016-06-10T03:28:06.950Z,12.8555,-86.9401
2016-06-10T03:25:22.920Z,12.8318,-86.9633
2016-06-08T10:38:27.510Z,13.5196,-90.8786
2016-06-08T09:56:54.130Z,12.7178,-89.0743
2016-06-07T11:07:06.610Z,18.0726,-105.3595
2016-06-07T10:58:00.050Z,18.5036,-105.2031
2016-06-07T10:51:37.720Z,18.3637,-105.1731
2016-06-06T12:17:59.640Z,16.4853,-99.611
2016-06-06T04:11:36.040Z,16.0288,-97.4103
2016-06-05T01:54:23.370Z,16.0644,-98.2108
2016-06-02T23:39:21.570Z,12.589,-89.1789
2016-06-02T02:43:06.910Z,18.2038,-105.5716
2016-06-02T02:23:05.910Z,18.0217,-105.8338
2016-06-01T12:25:00.320Z,18.4813,-105.3
2016-06-01T08:30:21.330Z,17.9129,-105.7719
2016-05-31T02:14:41.430Z,12.6206,-89.1565
2016-05-29T16:44:49.960Z,12.6297,-89.288
2016-05-27T22:00:28.500Z,40.3955,-125.3781667
2016-05-26T01:02:36.520Z,11.4976,-85.7235
2016-05-25T12:24:05.810Z,17.5737,-94.6949
2016-05-23T19:20:39.540Z,16.7065,-93.8984
2016-05-22T14:51:22.650Z,13.7108,-90.4489
2016-05-22T01:03:18.690Z,15.3379,-104.0727
2016-05-20T07:01:05.090Z,43.7904,-128.4588
2016-05-19T13:12:11.150Z,18.4808,-70.0986
2016-05-16T07:15:04.600Z,13.3259,-90.9647
2016-05-11T22:35:19.090Z,20.7507,-103.4992
2016-05-08T13:48:04.660Z,17.646,-61.6793
2016-05-08T07:52:41.840Z,14.3617,-91.1382
2016-05-08T07:34:00.700Z,16.4107,-97.8416
2016-05-07T01:06:01.030Z,18.2797,-105.3042
2016-05-07T00:18:36.680Z,18.3754,-105.3371
2016-05-05T22:27:07.080Z,18.7033,-107.0857
2016-05-03T07:46:54.180Z,13.6605,-91.2927
2016-05-03T02:38:51.640Z,13.6199,-91.4026
2016-05-02T21:49:38.000Z,13.5667,-91.3622
2016-05-02T11:50:28.260Z,12.8116,-88.9304
2016-05-01T16:36:44.430Z,18.1752,-61.621
2016-05-01T10:35:36.500Z,18.0967,-61.645
2016-04-30T08:06:25.110Z,18.1047,-103.3907
2016-04-27T12:51:19.440Z,14.5178,-93.0882
2016-04-27T04:18:35.450Z,11.1117,-86.5008
2016-04-26T12:04:08.280Z,18.4803,-103.2816
2016-04-25T09:13:59.330Z,14.3791,-93.1646
2016-04-25T08:24:46.850Z,14.4441,-93.0745
2016-04-25T07:27:24.840Z,14.323,-93.1327
2016-04-25T07:07:08.600Z,14.479,-93.1509
2016-04-20T20:13:00.880Z,12.9312,-88.7384
2016-04-19T19:21:21.400Z,13.6946,-90.7146
2016-04-17T23:39:17.690Z,16.9501,-101.1826
2016-04-17T17:19:00.870Z,12.6683,-88.0415
2016-04-17T06:32:41.680Z,13.8083,-92.3834
2016-04-15T20:39:09.790Z,13.5021,-92.3332
2016-04-15T14:36:42.600Z,13.4943,-92.4609
2016-04-15T14:11:26.430Z,13.4008,-92.367
2016-04-11T09:51:17.160Z,15.8396,-96.4016
2016-04-10T07:11:21.580Z,16.0557,-96.2563
2016-04-09T02:05:10.520Z,13.935,-92.2443
2016-04-01T18:44:40.270Z,11.5916,-86.8634
2016-04-01T05:48:11.840Z,14.3425,-91.5704
2016-03-30T19:47:45.150Z,40.9986,-127.1611
2016-03-28T00:12:54.690Z,30.2073,-114.3078
2016-03-28T00:03:41.190Z,30.2219,-114.2783
2016-03-27T15:48:23.710Z,14.9599,-94.6539
2016-03-27T09:39:28.180Z,17.0367,-85.1786
2016-03-24T00:29:37.950Z,16.3547,-97.9063
2016-03-22T14:09:35.550Z,17.3197,-61.606
2016-03-20T06:06:23.700Z,18.5415,-68.9815
2016-03-19T15:30:55.480Z,11.8402,-88.7862
2016-03-19T11:26:33.230Z,17.996,-60.7019
2016-03-19T10:24:45.110Z,11.8676,-88.7677
2016-03-18T13:42:17.850Z,17.1306,-60.3742
2016-03-17T11:37:57.200Z,17.32,-94.9569
2016-03-11T22:41:26.650Z,14.8328,-94.8146
2016-03-11T20:33:02.170Z,15.388,-94.4039
2016-03-08T16:54:41.210Z,11.1946,-86.8037
2016-03-08T08:25:29.300Z,19.5459,-92.0957
2016-03-07T18:31:29.730Z,11.5919,-87.3447
2016-03-07T13:32:08.050Z,13.832,-91.7673
2016-03-05T22:01:47.080Z,15.3618,-93.8704
2016-03-01T12:17:15.870Z,14.748,-93.2553
2016-03-01T01:08:43.010Z,13.0839,-88.8191
2016-02-29T15:07:55.600Z,12.5942,-88.4916
2016-02-28T08:25:41.950Z,22.9876,-63.3844
2016-02-25T20:12:48.180Z,12.6856,-88.7437
2016-02-25T11:42:27.670Z,11.6212,-87.1726
2016-02-24T08:18:20.530Z,18.7323,-69.4158
2016-02-24T00:38:12.580Z,11.6284,-87.2231
2016-02-24T00:02:23.630Z,35.5423333,-119.3728333
2016-02-23T16:09:28.540Z,12.3756,-88.2516
2016-02-22T05:33:10.550Z,12.5118,-88.6589
2016-02-19T04:42:38.920Z,13.8074,-88.8387
2016-02-16T23:04:26.910Z,37.2023333,-118.4035
2016-02-16T12:01:35.740Z,15.4734,-104.7939
2016-02-14T17:17:24.110Z,12.0825,-88.1564
2016-02-14T16:33:20.660Z,12.1181,-88.0661
2016-02-14T08:18:59.510Z,14.3446,-90.3038
2016-02-13T19:47:12.150Z,13.6598,-91.3045
2016-02-13T17:07:06.290Z,36.4898,-98.709
2016-02-09T21:26:49.850Z,15.8664,-92.3409
2016-02-09T12:12:58.710Z,11.1962,-86.7168
2016-02-08T21:16:05.600Z,19.6837,-97.416
2016-02-06T10:12:10.330Z,13.3427,-89.5719
2016-02-03T03:00:26.120Z,17.1232,-84.6661
2016-02-02T19:36:19.630Z,16.8595,-86.225
2016-02-02T13:32:52.280Z,12.7075,-89.8757
2016-02-02T07:18:34.710Z,14.9287,-60.5651
2016-02-01T16:45:30.510Z,13.994,-89.9384
2016-01-31T16:42:06.350Z,16.0534,-61.6153
2016-01-30T03:42:23.980Z,43.4443,-127.2908
2016-01-30T00:30:52.570Z,41.0363,-127.3842
2016-01-30T00:28:41.960Z,40.9167,-127.2074
2016-01-28T21:07:33.090Z,18.3059,-72.4529
2016-01-28T09:09:11.430Z,14.9184,-94.1916
2016-01-25T18:05:54.490Z,19.7764,-76.0681
2016-01-25T09:59:24.730Z,12.6677,-88.8215
2016-01-23T18:05:39.580Z,43.1417,-126.3146
2016-01-21T18:06:57.650Z,18.8239,-106.9337
2016-01-21T17:27:57.840Z,12.5499,-88.6943
2016-01-19T13:00:35.100Z,14.5901,-91.4145
2016-01-18T06:16:39.070Z,19.8368,-76.0153
2016-01-18T03:20:38.750Z,17.1333,-84.6345
2016-01-18T03:17:56.470Z,17.1287,-84.6519
2016-01-17T08:33:47.660Z,19.5711,-76.1144
2016-01-17T08:30:23.720Z,19.7204,-76.0967
2016-01-17T08:17:34.690Z,19.8125,-76.0885
2016-01-17T06:48:09.200Z,19.7843,-76.0218
2016-01-17T06:37:27.330Z,19.8003,-76.0474
2016-01-15T19:29:40.320Z,19.5937,-64.4258
2016-01-14T05:15:22.000Z,11.3837,-85.6335
2016-01-08T21:54:51.340Z,18.7941,-107.1822
2016-01-07T04:27:57.600Z,36.4955,-98.7254
2016-01-06T13:18:55.500Z,15.3775,-95.2403
2016-01-05T01:58:19.580Z,15.3798,-95.3519
2016-01-04T01:56:30.440Z,15.8503,-95.1956
2016-01-02T15:25:43.030Z,19.7554,-71.5118
2016-01-02T04:50:24.290Z,12.1095,-88.7568
2015-12-31T10:56:58.120Z,11.1535,-86.6205
2015-12-31T02:20:43.090Z,19.4356,-73.6324
2015-12-30T03:25:34.030Z,14.137,-91.1098
2015-12-29T14:03:30.420Z,15.5374,-96.3999
2015-12-29T03:35:28.390Z,41.0703333,-125.286
2015-12-28T06:55:29.880Z,14.6571,-61.3454
2015-12-27T19:24:56.620Z,25.6559,-120.9243
2015-12-23T11:15:06.950Z,13.5496,-90.4093
2015-12-18T12:12:52.010Z,14.2537,-92.376
2015-12-17T19:49:53.050Z,15.8015,-93.633
2015-12-17T09:09:44.040Z,12.7711,-90.3264
2015-12-16T20:40:26.500Z,11.652,-86.8961
2015-12-12T11:34:36.120Z,16.1209,-97.0141
2015-12-12T00:32:21.080Z,19.0189,-69.2695
2015-12-11T14:49:26.430Z,18.12,-102.6035
2015-12-10T02:47:36.570Z,11.2145,-86.7854
2015-12-07T22:53:35.110Z,14.2197,-90.8905
2015-12-07T09:44:08.820Z,16.8828,-98.9844
2015-12-03T11:41:30.800Z,16.5798,-93.5838
2015-12-02T22:32:36.500Z,11.64,-87.2432
2015-12-02T21:19:33.920Z,11.6389,-87.2249
2015-11-30T09:49:12.800Z,36.7509,-98.0561
2015-11-28T18:20:18.090Z,17.1759,-96.7182
2015-11-27T11:46:27.180Z,13.0906,-88.9476
2015-11-26T01:47:55.430Z,18.4226,-70.4733
2015-11-26T00:38:15.880Z,18.4436,-70.4394
2015-11-25T10:23:02.640Z,14.147,-91.2224
2015-11-25T00:19:16.290Z,12.3455,-86.4235
2015-11-24T02:06:35.280Z,14.4779,-60.2711
2015-11-23T20:41:21.500Z,16.9762,-98.9116
2015-11-22T08:11:15.760Z,16.8532,-96.412
2015-11-19T07:42:12.000Z,36.6602,-98.4594
2015-11-17T11:39:43.200Z,14.766,-92.393
2015-11-16T00:39:33.520Z,17.8398,-81.8219
2015-11-15T04:56:18.750Z,13.0808,-89.5142
2015-11-08T16:34:39.720Z,13.6415,-90.6574
2015-11-06T20:14:02.560Z,16.5675,-95.8796
2015-11-06T19:54:49.440Z,15.6233,-95.0999
2015-11-03T17:32:05.790Z,15.332,-61.3246
2015-11-02T03:35:03.550Z,11.9074,-88.9028
2015-10-27T22:49:41.760Z,13.3212,-88.0872
2015-10-27T22:25:01.220Z,16.4378,-97.9804
2015-10-25T14:47:51.960Z,18.2628,-101.611
2015-10-20T13:57:50.080Z,18.2404,-61.0634
2015-10-15T00:48:17.720Z,19.2587,-105.3228
2015-10-12T15:18:53.770Z,12.8958,-88.4702
2015-10-06T09:21:23.740Z,12.1177,-88.9955
2015-10-06T06:02:54.640Z,11.3695,-87.0252
2015-10-03T14:21:07.620Z,12.5825,-89.1255
2015-10-03T06:51:15.550Z,14.2707,-92.9427
2015-09-30T17:25:54.190Z,18.0401,-101.3369
2015-09-29T15:02:13.920Z,17.8081,-102.2965
2015-09-28T13:37:04.560Z,16.6265,-86.397
2015-09-28T04:53:10.910Z,14.4378,-93.691
2015-09-26T16:13:25.170Z,14.775,-92.5036
2015-09-26T13:47:50.760Z,23.9323,-108.9697
2015-09-19T16:02:15.310Z,14.3636,-93.0392
2015-09-15T17:47:34.300Z,14.1458,-93.0139
2015-09-15T05:00:41.520Z,11.3406,-87.0645
2015-09-14T13:55:48.087Z,41.8594,-119.6271
2015-09-14T08:13:07.130Z,12.86,-86.622
2015-09-13T15:04:54.450Z,24.9039,-109.3154
2015-09-13T14:56:13.820Z,12.1635,-88.1877
2015-09-13T08:27:12.440Z,24.9529,-109.7119
2015-09-13T08:14:08.560Z,24.913,-109.6226
2015-09-13T07:57:33.460Z,24.8094,-109.5138
2015-09-13T07:40:36.570Z,24.9056,-109.6985
2015-09-12T11:22:02.140Z,12.9557,-86.581
2015-09-11T21:34:43.990Z,14.6384,-93.77
2015-09-11T21:16:13.210Z,14.5554,-93.8705
2015-09-10T07:49:36.350Z,11.1535,-62.4765
2015-09-08T21:42:29.130Z,14.6178,-93.832
2015-09-08T20:47:06.130Z,14.6906,-93.9247
2015-09-08T08:30:34.000Z,14.388,-94.0789
2015-09-08T08:03:53.500Z,14.337,-94.137
2015-09-07T07:06:10.950Z,12.7443,-88.2036
2015-09-03T18:46:03.250Z,12.3476,-87.6031
2015-09-03T03:55:25.570Z,14.1531,-92.3668
2015-09-02T20:25:36.430Z,18.7591,-103.7963
2015-09-01T17:04:14.620Z,15.3905,-92.7217
2015-08-31T08:13:00.390Z,13.9893,-91.817
2015-08-26T10:23:01.140Z,12.9425,-90.2494
2015-08-23T04:48:48.220Z,13.1055,-90.2094
2015-08-22T13:03:10.590Z,14.4092,-60.1866
2015-08-21T07:09:51.790Z,11.9843,-87.9671
2015-08-19T11:04:26.700Z,19.6987,-64.3927
2015-08-15T13:09:28.710Z,14.0287,-90.9259
2015-08-13T19:30:14.420Z,14.0922,-91.3013
2015-08-13T18:48:48.950Z,41.2922,-127.3103
2015-08-09T07:05:58.380Z,13.6682,-88.478
2015-08-07T06:52:20.160Z,24.0263,-108.8003
2015-08-07T05:53:57.500Z,24.1451,-108.5609
2015-08-07T04:35:01.920Z,24.069,-108.9079
2015-08-05T09:13:24.190Z,16.1408,-93.664
2015-08-05T07:30:01.100Z,19.437,-66.3145
2015-08-01T23:35:06.000Z,14.8052,-91.0801
2015-07-31T23:39:25.070Z,14.1304,-91.4205
2015-07-27T18:12:15.400Z,35.9889,-97.5717
2015-07-27T13:50:29.010Z,16.32,-93.9743
2015-07-27T01:05:33.610Z,41.8875,-119.6226
2015-07-23T20:22:41.020Z,17.5853,-82.6199
2015-07-20T06:31:32.290Z,25.4348,-109.6859
2015-07-18T07:53:34.380Z,13.39,-90.8832
2015-07-17T11:01:12.680Z,13.4441,-92.053
2015-07-17T03:35:28.000Z,18.88,-67.667
2015-07-16T01:52:11.994Z,41.8986,-119.6367
2015-07-15T09:22:23.500Z,16.111,-96.923
2015-07-14T13:14:11.270Z,15.6417,-92.5995
2015-07-14T01:25:32.780Z,18.2905,-103.3784
2015-07-13T09:37:32.320Z,16.2514,-98.0908
2015-07-10T23:51:11.000Z,15.63,-96.912
2015-07-09T13:25:54.450Z,13.2949,-90.244
2015-07-06T14:30:11.230Z,16.9648,-94.9248
2015-07-06T14:17:14.100Z,11.2858,-85.6436
2015-07-04T04:00:05.090Z,11.9314,-86.6268
2015-06-28T15:54:41.990Z,16.6829,-94.6273
2015-06-27T15:16:01.860Z,13.921,-90.2122
2015-06-25T10:31:51.470Z,16.6416,-97.9861
2015-06-21T17:19:59.200Z,13.2511,-89.7969
2015-06-18T16:58:42.560Z,12.6781,-87.9398
2015-06-16T13:14:26.550Z,15.9315,-93.347
2015-06-09T06:37:51.670Z,12.5413,-86.7637
2015-06-06T13:22:41.000Z,15.92,-94.73
2015-05-31T18:44:20.970Z,23.7857,-108.656
2015-05-23T11:13:10.700Z,16.9493,-99.5311
2015-05-22T18:47:42.980Z,37.2925,-114.6546
2015-05-18T20:05:45.370Z,14.4906,-91.8153
2015-05-15T22:20:59.750Z,14.1311,-91.7937
2015-05-15T09:08:25.600Z,13.6395,-91.2474
2015-05-14T14:16:50.250Z,13.987,-60.4483
2015-05-13T17:56:05.370Z,14.7258,-94.1372
2015-05-10T00:50:18.580Z,14.8388,-94.0135
2015-05-09T14:31:50.920Z,11.4829,-72.1176
2015-05-04T08:20:36.290Z,15.3755,-91.9742
2015-05-02T11:59:16.090Z,15.0899,-91.5107
2015-05-01T02:55:53.840Z,15.7439,-93.6009
2015-04-29T11:22:42.260Z,11.956,-88.8883
2015-04-28T18:56:53.310Z,17.1089,-95.0355
2015-04-24T01:34:55.550Z,40.4556,-127.1509
2015-04-21T13:01:20.870Z,16.0028,-96.7188
2015-04-13T03:53:51.250Z,17.2278,-121.8784
2015-04-10T18:59:38.760Z,40.418,-126.1568
2015-04-08T15:44:45.140Z,13.1992,-89.7846
2015-04-08T13:52:04.870Z,15.9963,-98.4766
2015-04-07T14:54:43.870Z,43.166,-126.3541
2015-04-05T18:29:45.800Z,16.02,-98.703
2015-04-05T18:21:00.600Z,15.998,-98.673
2015-04-05T06:55:00.550Z,16.073,-98.6383
2015-04-05T00:07:49.060Z,12.704,-88.1528
2015-04-03T12:36:58.000Z,13.004,-88.729
2015-04-02T00:44:54.070Z,14.8407,-91.4674
2015-04-01T10:00:38.210Z,15.8841,-91.4031
2015-03-28T16:27:29.130Z,11.1689,-86.8051
2015-03-27T13:29:24.770Z,11.3609,-86.6757
2015-03-22T09:00:51.020Z,11.1412,-86.9751
2015-03-20T22:30:07.550Z,18.0325,-98.5135
2015-03-20T16:37:56.740Z,11.1551,-86.8538
2015-03-20T15:20:35.700Z,11.1173,-86.8963
2015-03-20T12:18:56.900Z,19.0421,-64.1977
2015-03-20T03:30:09.870Z,14.6115,-92.5528
2015-03-18T15:14:10.740Z,16.2996,-98.2289
2015-03-15T17:22:03.000Z,12.051,-89.137
2015-03-15T16:25:36.820Z,13.7364,-92.9027
2015-03-14T06:13:37.050Z,12.6492,-87.9793
2015-03-09T14:52:02.320Z,11.0956,-86.9189
2015-03-07T11:31:45.680Z,11.396,-87.9447
2015-03-04T13:23:21.050Z,12.2323,-88.3252
2015-03-01T08:30:03.030Z,13.4392,-90.9992
2015-02-28T22:06:32.950Z,13.8944,-91.9117
2015-02-28T20:41:24.100Z,23.785,-108.764
2015-02-28T12:28:03.730Z,15.3545,-61.3431
2015-02-27T23:46:44.990Z,14.0697,-90.8491
2015-02-22T20:25:18.000Z,13.817,-90.407
2015-02-22T14:36:20.500Z,18.5859,-106.931
2015-02-22T14:23:12.720Z,18.6766,-106.848
2015-02-20T22:50:56.940Z,14.7171,-93.7936
2015-02-20T02:05:05.000Z,17.3318,-95.4053
2015-02-18T19:58:17.190Z,19.598,-70.683
2015-02-14T19:22:40.000Z,12.715,-90.208
2015-02-14T02:28:56.228Z,37.1418,-117.2618
2015-02-12T15:50:59.880Z,19.3552,-105.7405
2015-02-11T05:20:12.860Z,13.5712,-90.7773
2015-02-09T01:45:03.110Z,31.5236667,-115.6743333
2015-02-08T12:19:47.400Z,14.399,-92.5759
2015-02-07T12:11:20.660Z,13.9824,-92.1746
2015-02-06T22:02:28.120Z,12.5438,-87.7218
2015-02-06T08:32:09.400Z,17.066,-95.413
2015-02-05T21:50:56.620Z,11.0794,-62.05
2015-02-05T14:11:09.300Z,15.704,-92.29
2015-02-02T21:31:08.910Z,14.1083,-89.782
2015-02-01T21:35:41.700Z,16.118,-99.176
2015-02-01T05:53:47.060Z,13.2995,-91.9513
2015-01-31T11:40:27.830Z,14.5281,-89.1301
2015-01-30T01:26:07.300Z,13.838,-92.5161
2015-01-28T21:08:53.710Z,40.3178333,-124.6066667
2015-01-25T21:02:25.600Z,14.396,-92.767
2015-01-22T09:09:16.708Z,41.8833,-119.6332
2015-01-21T10:42:55.240Z,12.6041,-89.2362
2015-01-20T06:59:52.020Z,14.9801,-91.4588
2015-01-19T13:22:53.490Z,15.4053,-93.3749
2015-01-18T23:32:57.240Z,12.5248,-89.2787
2015-01-15T03:21:31.700Z,18.204,-100.721
2015-01-13T11:16:28.230Z,18.2644,-71.3634
2015-01-12T07:57:27.070Z,15.4767,-93.3808
2015-01-12T03:45:55.270Z,12.8112,-88.1151
2015-01-12T03:00:14.660Z,16.339,-97.9273
2015-01-12T00:59:17.700Z,16.223,-98.053
2015-01-04T05:16:36.410Z,16.4465,-94.2265
2015-01-03T17:44:03.530Z,44.5074,-114.112
2015-01-02T19:11:44.930Z,19.7201,-70.9143
2015-01-01T12:16:14.570Z,40.442,-125.7746667
2014-12-25T06:45:42.120Z,24.4153,-109.0765
2014-12-23T17:36:38.630Z,14.6854,-93.9054
2014-12-20T12:37:32.920Z,11.3782,-86.9445
2014-12-20T10:54:51.160Z,11.6621,-88.8262
2014-12-20T08:25:40.990Z,13.759,-91.3159
2014-12-19T19:49:30.080Z,16.1951,-61.8091
2014-12-19T16:05:20.800Z,14.089,-92.767
2014-12-19T01:42:30.370Z,41.0051,-127.3106
2014-12-18T22:12:30.900Z,14.622,-92.724
2014-12-17T18:12:24.010Z,12.517,-87.4484
2014-12-15T04:57:43.520Z,13.9412,-91.9736
2014-12-14T13:22:57.300Z,12.4548,-88.6917
2014-12-13T23:52:46.000Z,12.272,-88.898
2014-12-11T01:20:40.820Z,13.668,-91.5107
2014-12-08T04:00:22.380Z,13.644,-91.5303
2014-12-07T22:23:12.010Z,13.6276,-91.5033
2014-12-07T21:16:35.740Z,13.6717,-91.4731
2014-12-07T19:40:59.820Z,13.6123,-91.5044
2014-12-07T15:35:44.980Z,13.8464,-60.3161
2014-12-07T14:09:22.580Z,13.7777,-91.498
2014-12-07T12:11:31.220Z,13.7465,-91.3822
2014-12-05T10:17:42.790Z,13.4504,-90.9098
2014-12-03T05:47:08.600Z,17.534,-92.476
2014-12-01T05:57:37.030Z,35.0423,-111.7276
2014-11-27T12:31:13.450Z,18.2744,-104.3553
2014-11-24T00:01:44.680Z,13.8227,-91.9912
2014-11-23T12:50:48.030Z,43.8645,-128.4685
2014-11-23T11:01:25.120Z,43.8195,-128.5466
2014-11-21T13:43:32.220Z,13.3694,-91.1992
2014-11-19T11:50:25.100Z,14.766,-93.3787
2014-11-19T11:39:49.820Z,14.7935,-93.3193
2014-11-19T02:05:39.750Z,12.4708,-88.0688
2014-11-18T08:27:48.100Z,16.832,-100.186
2014-11-17T14:34:44.290Z,18.4615,-106.4442
2014-11-17T07:48:17.950Z,18.4392,-106.3308
2014-11-17T07:28:19.400Z,18.5041,-106.3053
2014-11-16T03:09:02.010Z,13.5738,-90.5921
2014-11-16T03:08:30.060Z,13.496,-90.8333
2014-11-15T00:15:31.640Z,13.7132,-90.3309
2014-11-13T16:14:00.080Z,13.1221,-87.5824
2014-11-13T06:36:07.489Z,41.9009,-119.6224
2014-11-12T21:40:00.550Z,37.2713,-97.6206
2014-11-10T18:22:35.090Z,13.2304,-90.869
